zip,type,primary_city,state,country,latitude,longitude
73455,PO BOX,Ravia,OK,US,34.24,-96.75
73456,STANDARD,Ringling,OK,US,34.17,-97.59
73458,STANDARD,Springer,OK,US,34.36,-97.25
73459,STANDARD,Thackerville,OK,US,33.79,-97.14
73460,STANDARD,Tishomingo,OK,US,34.23,-96.67
73461,STANDARD,Wapanucka,OK,US,34.37,-96.42
73463,STANDARD,Wilson,OK,US,34.15,-97.43
73481,STANDARD,Ratliff City,OK,US,34.44,-97.51
73487,PO BOX,Tatums,OK,US,34.47,-97.46
73488,STANDARD,Tussy,OK,US,34.5,-97.54
73491,PO BOX,Velma,OK,US,34.45,-97.66
73501,STANDARD,Lawton,OK,US,34.56,-98.29
73502,PO BOX,Lawton,OK,US,34.6,-98.42
73503,STANDARD,Fort Sill,OK,US,34.65,-98.4
73505,STANDARD,Lawton,OK,US,34.6,-98.42
73506,PO BOX,Lawton,OK,US,34.6,-98.42
73507,STANDARD,Lawton,OK,US,34.8,-98.63
73520,PO BOX,Addington,OK,US,34.26,-97.99
73521,STANDARD,Altus,OK,US,34.64,-99.31
73522,PO BOX,Altus,OK,US,34.64,-99.31
73523,STANDARD,Altus Afb,OK,US,34.65,-99.28
73526,STANDARD,Blair,OK,US,34.77,-99.33
73527,STANDARD,Cache,OK,US,34.62,-98.61
73528,STANDARD,Chattanooga,OK,US,34.42,-98.65
73529,STANDARD,Comanche,OK,US,34.36,-97.96
73530,STANDARD,Davidson,OK,US,34.24,-99.07
73531,STANDARD,Devol,OK,US,34.19,-98.58
73532,STANDARD,Duke,OK,US,34.67,-99.58
73533,STANDARD,Duncan,OK,US,34.52,-97.96
73534,PO BOX,Duncan,OK,US,34.52,-97.96
73536,UNIQUE,Duncan,OK,US,34.52,-97.96
73537,STANDARD,Eldorado,OK,US,34.47,-99.65
73538,STANDARD,Elgin,OK,US,34.78,-98.29
73539,STANDARD,Elmer,OK,US,34.48,-99.35
73540,STANDARD,Faxon,OK,US,34.46,-98.57
73541,STANDARD,Fletcher,OK,US,34.82,-98.24
73542,STANDARD,Frederick,OK,US,34.38,-99.01
73543,STANDARD,Geronimo,OK,US,34.48,-98.38
73544,STANDARD,Gould,OK,US,34.66,-99.77
73546,STANDARD,Grandfield,OK,US,34.23,-98.68
73547,STANDARD,Granite,OK,US,34.96,-99.37
73548,STANDARD,Hastings,OK,US,34.22,-98.1
73549,STANDARD,Headrick,OK,US,34.62,-99.13
73550,STANDARD,Hollis,OK,US,34.68,-99.91
73551,STANDARD,Hollister,OK,US,34.34,-98.87
73552,STANDARD,Indiahoma,OK,US,34.62,-98.75
73553,STANDARD,Loveland,OK,US,34.33,-98.72
73554,STANDARD,Mangum,OK,US,34.87,-99.5
73555,PO BOX,Manitou,OK,US,34.5,-98.98
73556,PO BOX,Martha,OK,US,34.73,-99.38
73557,PO BOX,Medicine Park,OK,US,34.73,-98.49
73558,PO BOX,Meers,OK,US,34.78,-98.57
73559,STANDARD,Mountain Park,OK,US,34.69,-98.95
73560,STANDARD,Olustee,OK,US,34.54,-99.42
73561,STANDARD,Oscar,OK,US,33.98,-97.75
73562,STANDARD,Randlett,OK,US,34.17,-98.46
73564,STANDARD,Roosevelt,OK,US,34.84,-99.02
73565,STANDARD,Ryan,OK,US,34.02,-97.95
73566,STANDARD,Snyder,OK,US,34.65,-98.95
73567,PO BOX,Sterling,OK,US,34.74,-98.17
73568,STANDARD,Temple,OK,US,34.27,-98.23
73569,STANDARD,Terral,OK,US,33.89,-97.93
73570,STANDARD,Tipton,OK,US,34.5,-99.13
73571,STANDARD,Vinson,OK,US,34.9,-99.87
73572,STANDARD,Walters,OK,US,34.35,-98.3
73573,STANDARD,Waurika,OK,US,34.18,-98.02
73601,STANDARD,Clinton,OK,US,35.5,-98.97
73620,STANDARD,Arapaho,OK,US,35.57,-98.95
73622,STANDARD,Bessie,OK,US,35.38,-98.98
73624,PO BOX,Burns Flat,OK,US,35.35,-99.17
73625,STANDARD,Butler,OK,US,35.63,-99.18
73626,STANDARD,Canute,OK,US,35.42,-99.27
73627,STANDARD,Carter,OK,US,35.21,-99.5
73628,STANDARD,Cheyenne,OK,US,35.61,-99.67
73632,STANDARD,Cordell,OK,US,35.3,-98.98
73638,STANDARD,Crawford,OK,US,35.83,-99.8
73639,STANDARD,Custer City,OK,US,35.66,-98.88
73641,STANDARD,Dill City,OK,US,35.28,-99.13
73642,STANDARD,Durham,OK,US,35.83,-99.92
73644,STANDARD,Elk City,OK,US,35.4,-99.41
73645,STANDARD,Erick,OK,US,35.21,-99.86
73646,STANDARD,Fay,OK,US,35.82,-98.65
73647,STANDARD,Foss,OK,US,35.45,-99.17
73648,PO BOX,Elk City,OK,US,35.4,-99.41
73650,STANDARD,Hammon,OK,US,35.63,-99.38
73651,STANDARD,Hobart,OK,US,35.02,-99.09
73654,STANDARD,Leedey,OK,US,35.86,-99.34
73655,STANDARD,Lone Wolf,OK,US,34.99,-99.24
73658,STANDARD,Oakwood,OK,US,35.93,-98.7
73659,STANDARD,Putnam,OK,US,35.86,-98.92
73660,STANDARD,Reydon,OK,US,35.65,-99.92
73661,STANDARD,Rocky,OK,US,35.15,-99.05
73662,STANDARD,Sayre,OK,US,35.29,-99.63
73663,STANDARD,Seiling,OK,US,36.14,-98.92
73664,STANDARD,Sentinel,OK,US,35.15,-99.17
73666,STANDARD,Sweetwater,OK,US,35.47,-99.92
73667,STANDARD,Taloga,OK,US,36.04,-98.96
73668,STANDARD,Texola,OK,US,35.21,-99.98
73669,STANDARD,Thomas,OK,US,35.74,-98.74
73673,STANDARD,Willow,OK,US,35.05,-99.5
73701,STANDARD,Enid,OK,US,36.4,-97.86
73702,PO BOX,Enid,OK,US,36.4,-97.86
73703,STANDARD,Enid,OK,US,36.43,-97.97
73705,STANDARD,Enid,OK,US,36.34,-97.9
73706,PO BOX,Enid,OK,US,36.4,-97.86
73716,STANDARD,Aline,OK,US,36.5,-98.44
73717,STANDARD,Alva,OK,US,36.8,-98.66
73718,STANDARD,Ames,OK,US,36.24,-98.18
73719,STANDARD,Amorita,OK,US,36.92,-98.29
73720,STANDARD,Bison,OK,US,36.2,-97.88
73722,STANDARD,Burlington,OK,US,36.9,-98.42
73724,STANDARD,Canton,OK,US,36.05,-98.58
73726,STANDARD,Carmen,OK,US,36.57,-98.45
73727,STANDARD,Carrier,OK,US,36.47,-98.01
73728,STANDARD,Cherokee,OK,US,36.75,-98.35
73729,STANDARD,Cleo Springs,OK,US,36.4,-98.43
73730,STANDARD,Covington,OK,US,36.3,-97.58
73731,STANDARD,Dacoma,OK,US,36.66,-98.56
73733,STANDARD,Douglas,OK,US,36.26,-97.66
73734,STANDARD,Dover,OK,US,35.98,-97.91
73735,STANDARD,Drummond,OK,US,36.3,-98.03
73736,STANDARD,Fairmont,OK,US,36.35,-97.7
73737,STANDARD,Fairview,OK,US,36.26,-98.47
73738,STANDARD,Garber,OK,US,36.43,-97.58
73739,STANDARD,Goltry,OK,US,36.53,-98.15
73741,STANDARD,Helena,OK,US,36.54,-98.27
73742,STANDARD,Hennessey,OK,US,36.1,-97.89
73743,PO BOX,Hillsdale,OK,US,36.56,-97.99
73744,STANDARD,Hitchcock,OK,US,35.96,-98.34
73746,PO BOX,Hopeton,OK,US,36.69,-98.66
73747,STANDARD,Isabella,OK,US,36.23,-98.33
73749,STANDARD,Jet,OK,US,36.66,-98.18
73750,STANDARD,Kingfisher,OK,US,35.84,-97.93
73753,STANDARD,Kremlin,OK,US,36.54,-97.83
73754,STANDARD,Lahoma,OK,US,36.38,-98.09
73755,STANDARD,Longdale,OK,US,36.13,-98.55
73756,STANDARD,Loyal,OK,US,35.97,-98.11
73757,STANDARD,Lucien,OK,US,36.28,-97.45
73758,STANDARD,Manchester,OK,US,36.99,-98.03
73759,STANDARD,Medford,OK,US,36.8,-97.73
73760,STANDARD,Meno,OK,US,36.38,-98.17
73761,STANDARD,Nash,OK,US,36.66,-98.05
73762,STANDARD,Okarche,OK,US,35.72,-97.97
73763,STANDARD,Okeene,OK,US,36.11,-98.31
73764,STANDARD,Omega,OK,US,35.86,-98.19
73766,STANDARD,Pond Creek,OK,US,36.66,-97.8
73768,STANDARD,Ringwood,OK,US,36.38,-98.24
73770,STANDARD,Southard,OK,US,36.03,-98.47
73771,STANDARD,Wakita,OK,US,36.88,-97.92
73772,STANDARD,Watonga,OK,US,35.84,-98.41
73773,STANDARD,Waukomis,OK,US,36.28,-97.9
73801,STANDARD,Woodward,OK,US,36.42,-99.4
73802,PO BOX,Woodward,OK,US,36.42,-99.4
73832,STANDARD,Arnett,OK,US,36.13,-99.77
73834,STANDARD,Buffalo,OK,US,36.83,-99.62
73835,STANDARD,Camargo,OK,US,36.01,-99.28
73838,STANDARD,Chester,OK,US,36.22,-98.92
73840,STANDARD,Fargo,OK,US,36.37,-99.62
73841,STANDARD,Fort Supply,OK,US,36.57,-99.57
73842,STANDARD,Freedom,OK,US,36.76,-99.11
73843,STANDARD,Gage,OK,US,36.31,-99.75
73844,STANDARD,Gate,OK,US,36.85,-100.05
73848,STANDARD,Laverne,OK,US,36.7,-99.89
73851,STANDARD,May,OK,US,36.61,-99.74
73852,STANDARD,Mooreland,OK,US,36.43,-99.2
73853,STANDARD,Mutual,OK,US,36.22,-99.16
73855,STANDARD,Rosston,OK,US,36.92,-99.87
73857,STANDARD,Sharon,OK,US,36.27,-99.33
73858,STANDARD,Shattuck,OK,US,36.27,-99.87
73859,STANDARD,Vici,OK,US,36.14,-99.29
73860,STANDARD,Waynoka,OK,US,36.58,-98.87
73901,PO BOX,Adams,OK,US,36.74,-101.02
73931,STANDARD,Balko,OK,US,36.63,-100.68
73932,STANDARD,Beaver,OK,US,36.81,-100.52
73933,STANDARD,Boise City,OK,US,36.73,-102.51
73937,STANDARD,Felt,OK,US,36.57,-102.78
73938,STANDARD,Forgan,OK,US,36.9,-100.53
73939,STANDARD,Goodwell,OK,US,36.59,-101.63
73942,STANDARD,Guymon,OK,US,36.68,-101.48
73944,STANDARD,Hardesty,OK,US,36.61,-101.19
73945,STANDARD,Hooker,OK,US,36.85,-101.21
73946,STANDARD,Kenton,OK,US,36.94,-102.8
73947,STANDARD,Keyes,OK,US,36.8,-102.25
73949,STANDARD,Texhoma,OK,US,36.5,-101.78
73950,STANDARD,Turpin,OK,US,36.87,-100.88
73951,STANDARD,Tyrone,OK,US,36.95,-101.06
73960,PO BOX,Texhoma,TX,US,36.49,-101.78
74001,PO BOX,Avant,OK,US,36.49,-96.08
74002,STANDARD,Barnsdall,OK,US,36.56,-96.16
74003,STANDARD,Bartlesville,OK,US,36.73,-96.07
74004,UNIQUE,Bartlesville,OK,US,36.73,-95.94
74005,PO BOX,Bartlesville,OK,US,36.73,-95.94
74006,STANDARD,Bartlesville,OK,US,36.73,-95.94
74008,STANDARD,Bixby,OK,US,35.94,-95.87
74010,STANDARD,Bristow,OK,US,35.83,-96.39
74011,STANDARD,Broken Arrow,OK,US,35.98,-95.81
74012,STANDARD,Broken Arrow,OK,US,36.03,-95.78
74013,PO BOX,Broken Arrow,OK,US,36.03,-95.78
74014,STANDARD,Broken Arrow,OK,US,36.06,-95.68
74015,STANDARD,Catoosa,OK,US,36.18,-95.76
74016,STANDARD,Chelsea,OK,US,36.53,-95.43
74017,STANDARD,Claremore,OK,US,36.31,-95.61
74018,PO BOX,Claremore,OK,US,36.31,-95.61
74019,STANDARD,Claremore,OK,US,36.28,-95.49
74020,STANDARD,Cleveland,OK,US,36.29,-96.46
74021,STANDARD,Collinsville,OK,US,36.37,-95.85
74022,STANDARD,Copan,OK,US,36.89,-95.92
74023,STANDARD,Cushing,OK,US,35.97,-96.76
74026,PO BOX,Davenport,OK,US,35.7,-96.76
74027,STANDARD,Delaware,OK,US,36.77,-95.64
74028,STANDARD,Depew,OK,US,35.8,-96.5
74029,STANDARD,Dewey,OK,US,36.82,-95.89
74030,STANDARD,Drumright,OK,US,35.99,-96.59
74031,PO BOX,Foyil,OK,US,36.43,-95.52
74032,STANDARD,Glencoe,OK,US,36.22,-96.92
74033,STANDARD,Glenpool,OK,US,35.95,-96
74034,PO BOX,Hallett,OK,US,36.23,-96.56
74035,STANDARD,Hominy,OK,US,36.42,-96.39
74036,STANDARD,Inola,OK,US,36.13,-95.53
74037,STANDARD,Jenks,OK,US,36,-95.97
74038,STANDARD,Jennings,OK,US,36.18,-96.56
74039,STANDARD,Kellyville,OK,US,35.94,-96.21
74041,STANDARD,Kiefer,OK,US,35.94,-96.05
74042,STANDARD,Lenapah,OK,US,36.85,-95.63
74043,PO BOX,Leonard,OK,US,35.92,-95.8
74044,STANDARD,Mannford,OK,US,36.12,-96.32
74045,STANDARD,Maramec,OK,US,36.24,-96.68
74046,PO BOX,Milfay,OK,US,35.75,-96.57
74047,STANDARD,Mounds,OK,US,35.87,-96.05
74048,STANDARD,Nowata,OK,US,36.69,-95.63
74050,PO BOX,Oakhurst,OK,US,36.07,-96.06
74051,STANDARD,Ochelata,OK,US,36.6,-95.98
74052,PO BOX,Oilton,OK,US,36.08,-96.58
74053,STANDARD,Oologah,OK,US,36.44,-95.71
74054,STANDARD,Osage,OK,US,36.29,-96.41
74055,STANDARD,Owasso,OK,US,36.28,-95.83
74056,STANDARD,Pawhuska,OK,US,36.66,-96.33
74058,STANDARD,Pawnee,OK,US,36.33,-96.8
74059,STANDARD,Perkins,OK,US,35.97,-97.02
74060,STANDARD,Prue,OK,US,36.24,-96.26
74061,STANDARD,Ramona,OK,US,36.53,-95.92
74062,STANDARD,Ripley,OK,US,36.01,-96.9
74063,STANDARD,Sand Springs,OK,US,36.13,-96.13
74066,STANDARD,Sapulpa,OK,US,35.99,-96.09
74067,PO BOX,Sapulpa,OK,US,35.99,-96.09
74068,PO BOX,Shamrock,OK,US,35.91,-96.57
74070,STANDARD,Skiatook,OK,US,36.36,-96.03
74071,PO BOX,Slick,OK,US,35.77,-96.26
74072,STANDARD,S Coffeyville,OK,US,36.99,-95.62
74073,STANDARD,Sperry,OK,US,36.29,-95.98
74074,STANDARD,Stillwater,OK,US,36.08,-97.07
74075,STANDARD,Stillwater,OK,US,36.13,-97.07
74076,PO BOX,Stillwater,OK,US,36.13,-97.07
74077,UNIQUE,Stillwater,OK,US,36.13,-97.07
74078,UNIQUE,Stillwater,OK,US,36.12,-97.07
74079,STANDARD,Stroud,OK,US,35.76,-96.64
74080,STANDARD,Talala,OK,US,36.53,-95.7
74081,STANDARD,Terlton,OK,US,36.18,-96.49
74082,PO BOX,Vera,OK,US,36.45,-95.88
74083,STANDARD,Wann,OK,US,36.91,-95.8
74084,STANDARD,Wynona,OK,US,36.54,-96.32
74085,STANDARD,Yale,OK,US,36.11,-96.7
74101,PO BOX,Tulsa,OK,US,36.12,-95.91
74102,PO BOX,Tulsa,OK,US,36.12,-95.91
74103,STANDARD,Tulsa,OK,US,36.16,-95.99
74104,STANDARD,Tulsa,OK,US,36.15,-95.95
74105,STANDARD,Tulsa,OK,US,36.1,-95.96
74106,STANDARD,Tulsa,OK,US,36.19,-95.99
74107,STANDARD,Tulsa,OK,US,36.12,-96.03
74108,STANDARD,Tulsa,OK,US,36.14,-95.79
74110,STANDARD,Tulsa,OK,US,36.19,-95.95
74112,STANDARD,Tulsa,OK,US,36.15,-95.9
74114,STANDARD,Tulsa,OK,US,36.12,-95.91
74115,STANDARD,Tulsa,OK,US,36.19,-95.91
74116,STANDARD,Tulsa,OK,US,36.19,-95.84
74117,STANDARD,Tulsa,OK,US,36.25,-95.9
74119,STANDARD,Tulsa,OK,US,36.14,-95.99
74120,STANDARD,Tulsa,OK,US,36.15,-95.98
74121,PO BOX,Tulsa,OK,US,36.12,-95.91
74126,STANDARD,Tulsa,OK,US,36.24,-96.03
74127,STANDARD,Tulsa,OK,US,36.18,-96.05
74128,STANDARD,Tulsa,OK,US,36.15,-95.85
74129,STANDARD,Tulsa,OK,US,36.13,-95.87
74130,STANDARD,Tulsa,OK,US,36.24,-95.96
74131,STANDARD,Tulsa,OK,US,36.05,-96.07
74132,STANDARD,Tulsa,OK,US,36.05,-96.02
74133,STANDARD,Tulsa,OK,US,36.04,-95.88
74134,STANDARD,Tulsa,OK,US,36.11,-95.81
74135,STANDARD,Tulsa,OK,US,36.1,-95.92
74136,STANDARD,Tulsa,OK,US,36.06,-95.94
74137,STANDARD,Tulsa,OK,US,36.02,-95.93
74141,UNIQUE,Tulsa,OK,US,36.12,-95.91
74145,STANDARD,Tulsa,OK,US,36.1,-95.89
74146,STANDARD,Tulsa,OK,US,36.1,-95.86
74147,PO BOX,Tulsa,OK,US,36.12,-95.91
74148,PO BOX,Tulsa,OK,US,36.12,-95.91
74149,PO BOX,Tulsa,OK,US,36.12,-95.91
74150,PO BOX,Tulsa,OK,US,36.12,-95.91
74152,PO BOX,Tulsa,OK,US,36.12,-95.91
74153,PO BOX,Tulsa,OK,US,36.12,-95.91
74155,PO BOX,Tulsa,OK,US,36.12,-95.91
74156,PO BOX,Tulsa,OK,US,36.12,-95.91
74157,PO BOX,Tulsa,OK,US,36.12,-95.91
74158,PO BOX,Tulsa,OK,US,36.12,-95.91
74159,PO BOX,Tulsa,OK,US,36.12,-95.91
74169,PO BOX,Tulsa,OK,US,36.12,-95.91
74170,PO BOX,Tulsa,OK,US,36.12,-95.91
74171,UNIQUE,Tulsa,OK,US,36.12,-95.91
74172,STANDARD,Tulsa,OK,US,36.12,-95.91
74182,UNIQUE,Tulsa,OK,US,36.12,-95.91
74183,UNIQUE,Tulsa,OK,US,36.06,-95.94
74184,UNIQUE,Tulsa,OK,US,36.06,-95.94
74186,UNIQUE,Tulsa,OK,US,36.12,-95.91
74187,UNIQUE,Tulsa,OK,US,36.12,-95.91
74189,UNIQUE,Tulsa,OK,US,36.15,-95.99
74192,UNIQUE,Tulsa,OK,US,36.12,-95.91
74193,UNIQUE,Tulsa,OK,US,36.12,-95.91
74194,UNIQUE,Tulsa,OK,US,36.15,-95.99
74301,STANDARD,Vinita,OK,US,36.64,-95.15
74330,STANDARD,Adair,OK,US,36.43,-95.26
74331,STANDARD,Afton,OK,US,36.69,-94.96
74332,STANDARD,Big Cabin,OK,US,36.53,-95.22
74333,STANDARD,Bluejacket,OK,US,36.8,-95.07
74335,PO BOX,Cardin,OK,US,36.97,-94.85
74337,STANDARD,Chouteau,OK,US,36.18,-95.33
74338,STANDARD,Colcord,OK,US,36.26,-94.69
74339,STANDARD,Commerce,OK,US,36.93,-94.86
74340,PO BOX,Disney,OK,US,36.47,-95.02
74342,STANDARD,Eucha,OK,US,36.37,-94.91
74343,STANDARD,Fairland,OK,US,36.75,-94.84
74344,STANDARD,Grove,OK,US,36.59,-94.78
74345,PO BOX,Grove,OK,US,36.59,-94.78
74346,STANDARD,Jay,OK,US,36.42,-94.79
74347,STANDARD,Kansas,OK,US,36.2,-94.79
74349,PO BOX,Ketchum,OK,US,36.52,-95.04
74350,PO BOX,Langley,OK,US,36.46,-95.05
74352,STANDARD,Locust Grove,OK,US,36.19,-95.16
74354,STANDARD,Miami,OK,US,36.88,-94.87
74355,PO BOX,Miami,OK,US,36.88,-94.87
74358,PO BOX,North Miami,OK,US,36.92,-94.88
74359,STANDARD,Oaks,OK,US,36.17,-94.79
74360,STANDARD,Picher,OK,US,36.98,-94.83
74361,STANDARD,Pryor,OK,US,36.3,-95.32
74362,PO BOX,Pryor,OK,US,36.3,-95.32
74363,STANDARD,Quapaw,OK,US,36.95,-94.78
74364,STANDARD,Rose,OK,US,36.2,-94.95
74365,STANDARD,Salina,OK,US,36.29,-95.15
74366,STANDARD,Spavinaw,OK,US,36.39,-95.05
74367,STANDARD,Strang,OK,US,36.41,-95.13
74368,STANDARD,Twin Oaks,OK,US,36.21,-94.85
74369,STANDARD,Welch,OK,US,36.87,-95.09
74370,STANDARD,Wyandotte,OK,US,36.79,-94.72
74401,STANDARD,Muskogee,OK,US,35.72,-95.47
74402,PO BOX,Muskogee,OK,US,35.74,-95.35
74403,STANDARD,Muskogee,OK,US,35.74,-95.35
74421,STANDARD,Beggs,OK,US,35.78,-96.02
74422,STANDARD,Boynton,OK,US,35.64,-95.65
74423,STANDARD,Braggs,OK,US,35.66,-95.19
74425,STANDARD,Canadian,OK,US,35.17,-95.64
74426,STANDARD,Checotah,OK,US,35.47,-95.52
74427,STANDARD,Cookson,OK,US,35.68,-94.89
74428,STANDARD,Council Hill,OK,US,35.55,-95.65
74429,STANDARD,Coweta,OK,US,35.96,-95.66
74430,PO BOX,Crowder,OK,US,35.12,-95.66
74431,PO BOX,Dewar,OK,US,35.47,-95.94
74432,STANDARD,Eufaula,OK,US,35.29,-95.58
74434,STANDARD,Fort Gibson,OK,US,35.78,-95.24
74435,STANDARD,Gore,OK,US,35.54,-95.11
74436,STANDARD,Haskell,OK,US,35.82,-95.67
74437,STANDARD,Henryetta,OK,US,35.44,-95.98
74438,PO BOX,Hitchita,OK,US,35.54,-95.76
74439,PO BOX,Braggs,OK,US,35.88,-95.23
74440,PO BOX,Hoyt,OK,US,35.28,-95.3
74441,STANDARD,Hulbert,OK,US,35.93,-95.14
74442,STANDARD,Indianola,OK,US,35.16,-95.77
74444,PO BOX,Moodys,OK,US,36.07,-94.94
74445,STANDARD,Morris,OK,US,35.61,-95.86
74446,PO BOX,Okay,OK,US,35.85,-95.31
74447,STANDARD,Okmulgee,OK,US,35.63,-95.95
74450,STANDARD,Oktaha,OK,US,35.57,-95.47
74451,STANDARD,Park Hill,OK,US,35.75,-95.02
74452,STANDARD,Peggs,OK,US,36.08,-95.1
74454,STANDARD,Porter,OK,US,35.86,-95.52
74455,STANDARD,Porum,OK,US,35.35,-95.26
74456,PO BOX,Preston,OK,US,35.71,-96
74457,STANDARD,Proctor,OK,US,35.97,-94.78
74458,PO BOX,Redbird,OK,US,35.88,-95.59
74459,PO BOX,Rentiesville,OK,US,35.52,-95.49
74460,PO BOX,Schulter,OK,US,35.52,-95.95
74461,STANDARD,Stidham,OK,US,35.36,-95.7
74462,STANDARD,Stigler,OK,US,35.25,-95.12
74463,PO BOX,Taft,OK,US,35.75,-95.54
74464,STANDARD,Tahlequah,OK,US,35.91,-94.97
74465,PO BOX,Tahlequah,OK,US,35.91,-94.97
74467,STANDARD,Wagoner,OK,US,35.95,-95.38
74468,PO BOX,Wainwright,OK,US,35.61,-95.56
74469,STANDARD,Warner,OK,US,35.49,-95.3
74470,STANDARD,Webbers Falls,OK,US,35.5,-95.16
74471,STANDARD,Welling,OK,US,35.83,-94.87
74472,STANDARD,Whitefield,OK,US,35.25,-95.23
74477,PO BOX,Wagoner,OK,US,36,-95.27
74501,STANDARD,Mcalester,OK,US,34.92,-95.76
74502,PO BOX,Mcalester,OK,US,34.92,-95.76
74521,PO BOX,Albion,OK,US,34.66,-95.09
74522,PO BOX,Alderson,OK,US,34.9,-95.69
74523,STANDARD,Antlers,OK,US,34.23,-95.61
74525,STANDARD,Atoka,OK,US,34.38,-96.13
74528,STANDARD,Blanco,OK,US,34.75,-95.77
74529,STANDARD,Blocker,OK,US,35.07,-95.57
74530,PO BOX,Bromide,OK,US,34.41,-96.49
74531,STANDARD,Calvin,OK,US,34.96,-96.25
74533,STANDARD,Caney,OK,US,34.23,-96.21
74534,STANDARD,Centrahoma,OK,US,34.6,-96.34
74535,PO BOX,Clarita,OK,US,34.48,-96.43
74536,STANDARD,Clayton,OK,US,34.58,-95.35
74538,STANDARD,Coalgate,OK,US,34.53,-96.21
74540,STANDARD,Daisy,OK,US,34.53,-95.73
74542,STANDARD,Atoka,OK,US,34.38,-96.12
74543,STANDARD,Finley,OK,US,34.33,-95.5
74545,PO BOX,Gowen,OK,US,34.87,-95.47
74546,PO BOX,Haileyville,OK,US,34.86,-95.58
74547,STANDARD,Hartshorne,OK,US,34.83,-95.55
74549,STANDARD,Kiamichi Christian Mission,OK,US,34.53,-94.95
74552,STANDARD,Kinta,OK,US,35.11,-95.23
74553,STANDARD,Kiowa,OK,US,34.72,-95.9
74554,PO BOX,Krebs,OK,US,34.92,-95.71
74555,STANDARD,Lane,OK,US,34.3,-95.98
74556,PO BOX,Lehigh,OK,US,34.46,-96.18
74557,STANDARD,Moyers,OK,US,34.32,-95.65
74558,STANDARD,Nashoba,OK,US,34.48,-95.22
74559,PO BOX,Panola,OK,US,34.92,-95.22
74560,STANDARD,Pittsburg,OK,US,34.71,-95.85
74561,STANDARD,Quinton,OK,US,35.12,-95.36
74562,STANDARD,Rattan,OK,US,34.19,-95.41
74563,STANDARD,Red Oak,OK,US,34.95,-95.08
74565,PO BOX,Savanna,OK,US,34.82,-95.83
74567,STANDARD,Snow,OK,US,34.43,-95.39
74569,STANDARD,Stringtown,OK,US,34.46,-96.05
74570,STANDARD,Stuart,OK,US,34.9,-96.09
74571,STANDARD,Talihina,OK,US,34.75,-95.04
74572,STANDARD,Tupelo,OK,US,34.6,-96.42
74574,STANDARD,Tuskahoma,OK,US,34.62,-95.27
74576,STANDARD,Wardville,OK,US,34.66,-96.02
74577,STANDARD,Whitesboro,OK,US,34.67,-94.81
74578,STANDARD,Wilburton,OK,US,34.91,-95.3
74601,STANDARD,Ponca City,OK,US,36.7,-97.15
74602,PO BOX,Ponca City,OK,US,36.72,-97.06
74604,STANDARD,Ponca City,OK,US,36.72,-97.06
74630,STANDARD,Billings,OK,US,36.53,-97.44
74631,STANDARD,Blackwell,OK,US,36.8,-97.29
74632,STANDARD,Braman,OK,US,36.92,-97.33
74633,STANDARD,Burbank,OK,US,36.69,-96.72
74636,STANDARD,Deer Creek,OK,US,36.8,-97.51
74637,STANDARD,Fairfax,OK,US,36.57,-96.7
74640,STANDARD,Hunter,OK,US,36.56,-97.66
74641,STANDARD,Kaw City,OK,US,36.76,-96.86
74643,STANDARD,Lamont,OK,US,36.69,-97.55
74644,STANDARD,Marland,OK,US,36.56,-97.15
74646,STANDARD,Nardin,OK,US,36.8,-97.44
74647,STANDARD,Newkirk,OK,US,36.88,-97.05
74650,STANDARD,Ralston,OK,US,36.5,-96.73
74651,STANDARD,Red Rock,OK,US,36.45,-97.17
74652,STANDARD,Shidler,OK,US,36.78,-96.65
74653,STANDARD,Tonkawa,OK,US,36.68,-97.3
74701,STANDARD,Durant,OK,US,33.98,-96.39
74702,PO BOX,Durant,OK,US,33.98,-96.39
74720,PO BOX,Achille,OK,US,33.83,-96.38
74721,PO BOX,Albany,OK,US,33.88,-96.17
74722,PO BOX,Battiest,OK,US,34.4,-94.93
74723,STANDARD,Bennington,OK,US,34,-96.03
74724,STANDARD,Bethel,OK,US,34.35,-94.85
74726,STANDARD,Bokchito,OK,US,34.01,-96.14
74727,STANDARD,Boswell,OK,US,34.02,-95.86
74728,STANDARD,Broken Bow,OK,US,34.02,-94.73
74729,STANDARD,Caddo,OK,US,34.13,-96.26
74730,STANDARD,Calera,OK,US,33.93,-96.43
74731,STANDARD,Cartwright,OK,US,33.85,-96.57
74733,STANDARD,Colbert,OK,US,33.85,-96.5
74734,STANDARD,Eagletown,OK,US,34.03,-94.57
74735,STANDARD,Fort Towson,OK,US,34.02,-95.29
74736,STANDARD,Garvin,OK,US,33.95,-94.94
74737,PO BOX,Golden,OK,US,34.04,-94.9
74738,STANDARD,Grant,OK,US,33.93,-95.52
74740,STANDARD,Haworth,OK,US,33.84,-94.65
74741,STANDARD,Hendrix,OK,US,33.77,-96.4
74743,STANDARD,Hugo,OK,US,34.01,-95.51
74745,STANDARD,Idabel,OK,US,33.9,-94.81
74747,PO BOX,Kemp,OK,US,33.78,-96.36
74748,STANDARD,Kenefic,OK,US,34.15,-96.4
74750,PO BOX,Millerton,OK,US,33.98,-95.01
74752,PO BOX,Pickens,OK,US,34.4,-95.03
74753,PO BOX,Platter,OK,US,33.91,-96.54
74754,STANDARD,Ringold,OK,US,34.21,-95.13
